ENSG00000116774,OLFML3,olfactomedin-like 3 [Source:HGNC Symbol;Acc:HGNC:24956],protein_coding,1,p13.2,1,113979391,113982254,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23,"microarray, RNA-Seq","up, up",,1.7; 1.23,0;0.014,<0.01,"Timmons et al., 2010;Lindholm et al., 2014"
ENSG00000116833,NR5A2,"nuclear receptor subfamily 5, group A, member 2 [Source:HGNC Symbol;Acc:HGNC:7984]",protein_coding,1,q32.1,1,200027602,200177424,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.52,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000116871,MAP7D1,MAP7 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25514],protein_coding,1,p34.3,1,36155579,36180849,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.13,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000116903,EXOC8,exocyst complex component 8 [Source:HGNC Symbol;Acc:HGNC:24659],protein_coding,1,q42.2,-1,231332753,231337852,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23 ,"microarray, RNA-Seq",,"down, down",-1.4;-1.16,1; 0.04,0.01,"Timmons et al., 2010;Lindholm et al., 2014"
ENSG00000116918,TSNAX,translin-associated factor X [Source:HGNC Symbol;Acc:HGNC:12380],protein_coding,1,q42.2,1,231528653,231566524,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.11,0.04,0.01,"Lindholm et al., 2014"
ENSG00000116962,NID1,nidogen 1 [Source:HGNC Symbol;Acc:HGNC:7821],protein_coding,1,q42.3,-1,235975830,236065162,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; ,"microarray, RNA-Seq","up, up",,1.8; 1.49,0; <0.01,<0.01,"Timmons et al., 2010; Lindholm et al., 2014"
ENSG00000116991,SIPA1L2,signal-induced proliferation-associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800],protein_coding,1,q42.2,-1,232397965,232561558,endurance,chronic,M & F,20 to 50,514,microarray,up,,1.9,0,,"Timmons et al., 2010"
ENSG00000117000,RLF,rearranged L-myc fusion [Source:HGNC Symbol;Acc:HGNC:10025],protein_coding,1,p34.2,1,40161373,40240921,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.18,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000117020,AKT3,v-akt murine thymoma viral oncogene homolog 3 [Source:HGNC Symbol;Acc:HGNC:393],protein_coding,1,q44,-1,243488233,243851079,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23 ,"microarray, RNA-Seq","up, up",,1.5; 1.21,0.4; 0.012,<0.01,"Timmons et al., 2010;Lindholm et al., 2014"
ENSG00000117054,ACADM,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain [Source:HGNC Symbol;Acc:HGNC:89]",protein_coding,1,p31.1,1,75724347,75787575,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.11,0.04,0.01,"Lindholm et al., 2014"
ENSG00000117114,LPHN2,latrophilin 2 [Source:HGNC Symbol;Acc:HGNC:18582],protein_coding,1,p31.1,1,81306160,81992436,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.43,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117115,PADI2,"peptidyl arginine deiminase, type II [Source:HGNC Symbol;Acc:HGNC:18341]",protein_coding,1,p36.13,-1,17066761,17119435,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.14,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000117118,SDHB,"succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:HGNC Symbol;Acc:HGNC:10681]",protein_coding,1,p36.13,-1,17018722,17054170,"resistance, endurance; endurance","chronic, chronic",M; M & F,20 to 39;26 to 28,20; 23,"microarray, RNA-Seq","up, up",,1.26; 1.55; 1.25,<0.01,0.03; <0.01,"Stepto et al., 2009;Lindholm et al., 2014"
ENSG00000117139,KDM5B,lysine (K)-specific demethylase 5B [Source:HGNC Symbol;Acc:HGNC:18039],protein_coding,1,q32.1,-1,202724491,202809470,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514;23,"microarray, RNA-Seq","up, up",,2.2; 1.22,4.5; <0.01,<0.01,"Timmons et al., 2010; Lindholm et al., 2014"
ENSG00000117152,RGS4,regulator of G-protein signaling 4 [Source:HGNC Symbol;Acc:HGNC:10000],protein_coding,1,q23.3,1,163068775,163076802,"resistance, endurance",chronic,M,20 to 39,20,microarray,,down,-2.29; -2.07,,0.01,"Stepto et al., 2009"
ENSG00000117226,GBP3,guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184],protein_coding,1,p22.2,-1,89006666,89022894,Endurance,chronic,M,50 to 60,17,microarray,,down,-1.57,<0.10,0.03,"Mukherjee et al., 2014"
ENSG00000117228,GBP1,"guanylate binding protein 1, interferon-inducible [Source:HGNC Symbol;Acc:HGNC:4182]",protein_coding,1,p22.2,-1,89052319,89065360,endurance,chronic,M & F,20 to 50,514,microarray,up,,1.7,0.3,,"Timmons et al., 2010"
ENSG00000117245,KIF17,kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167],protein_coding,1,p36.12,-1,20664014,20718017,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.37,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117266,CDK18,cyclin-dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751],protein_coding,1,q32.1,1,205504595,205532793,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.20,0.03,<0.01,"Lindholm et al., 2014"
ENSG00000117281,CD160,CD160 molecule [Source:HGNC Symbol;Acc:HGNC:17013],protein_coding,1,q21.1,1,145719471,145739288,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.53,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117298,ECE1,endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146],protein_coding,1,p36.12,-1,21217247,21345504,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.20,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117305,HMGCL,3-hydroxymethyl-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005],protein_coding,1,p36.11,-1,23801885,23838620,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.21,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117308,GALE,UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116],protein_coding,1,p36.11,-1,23795599,23800804,"resistance, endurance; endurance","chronic, chronic",M; M & F,20 to 39;26 to 28,20; 23,"microarray, RNA-Seq","up, up",,1.54;  2.33; 1.37,<0.01,0.04;<0.01,"Stepto et al., 2009;Lindholm et al., 2014"
ENSG00000117318,ID3,"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5362]",protein_coding,1,p36.12,-1,23557918,23559794,endurance; endurance,"chronic,chronic",M & F; M & F,23 to 25; 26 to 28,16; 23,"microarray, RNA-Seq","up, up",,1.24; 1.09; 1.66; 1.11; 1.30,<0.01,0.1; 0.42; <0.01; 0.2; <0.01,"Liu et al., 2010; Lindholm et al., 2014"
ENSG00000117360,PRPF3,pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348],protein_coding,1,q21.2,1,150321476,150353195,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.14,0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117385,LEPRE1,leucine proline-enriched proteoglycan (leprecan) 1 [Source:HGNC Symbol;Acc:HGNC:19316],protein_coding,1,p34.2,-1,42746335,42767084,endurance,chronic,M & F,20 to 50,514,microarray,up,,1.5,4.5,,"Timmons et al., 2010"
ENSG00000117410,ATP6V0B,"ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]",protein_coding,1,p34.1,1,43974487,43978295,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.14,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117425,PTCH2,patched 2 [Source:HGNC Symbol;Acc:HGNC:9586],protein_coding,1,p34.1,-1,44819844,44843063,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.27,0.05,0.01,"Lindholm et al., 2014"
ENSG00000117505,DR1,"down-regulator of transcription 1, TBP-binding (negative cofactor 2) [Source:HGNC Symbol;Acc:HGNC:3017]",protein_coding,1,p22.1,1,93345888,93369498,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.12,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000117528,ABCD3,"ATP-binding cassette, sub-family D (ALD), member 3 [Source:HGNC Symbol;Acc:HGNC:67]",protein_coding,1,p21.3,1,94418455,94518666,endurance,chronic,M & F,20 to 50,514,microarray,up,,1.6,2.3,,"Timmons et al., 2010"
ENSG00000117533,VAMP4,vesicle-associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645],protein_coding,1,q24.3,-1,171700160,171742247,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514;23,"microarray, RNA-Seq",up,down,1.5; -1.16,4.5; 0.02,<0.01,"Timmons et al., 2010;Lindholm et al., 2014"
ENSG00000117543,DPH5,diphthamide biosynthesis 5 [Source:HGNC Symbol;Acc:HGNC:24270],protein_coding,1,p21.2,-1,100989623,101026088,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.16,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117560,FASLG,"Fas ligand (TNF superfamily, member 6) [Source:HGNC Symbol;Acc:HGNC:11936]",protein_coding,1,q24.3,1,172659018,172666874,Endurance,chronic,M,50 to 60,17,microarray,,down,-2.04,<0.10,<0.01,"Mukherjee et al., 2014"
ENSG00000117569,PTBP2,polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662],protein_coding,1,p21.3,1,96721665,96823738,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.17,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117593,DARS2,"aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]",protein_coding,1,q25.1,1,173824503,173858546,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.32,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117594,HSD11B1,hydroxysteroid (11-beta) dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5208],protein_coding,1,q32.2,1,209686178,209734950,Endurance,chronic,M,50 to 60,17,microarray,,down,-1.78,<0.10,0.05,"Mukherjee et al., 2014"
ENSG00000117600,LPPR4;,Lipid phosphate phosphatase-related protein type 4  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z2D5],protein_coding,1,p21.3,1,99263953,99309590,endurance,chronic,M & F,20 to 50,514,microarray,up,,2,3.2,,"Timmons et al., 2010"
ENSG00000117614,SYF2,SYF2 pre-mRNA-splicing factor [Source:HGNC Symbol;Acc:HGNC:19824],protein_coding,1,p36.11,-1,25222679,25232502,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.17,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117632,STMN1,stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510],protein_coding,1,p36.11,-1,25884181,25906991,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23,"microarray, RNA-Seq","up, up",,1.5; 1.29,0; <0.01,<0.01,"Timmons et al., 2010;Lindholm et al., 2014"
ENSG00000117640,MTFR1L,mitochondrial fission regulator 1-like [Source:HGNC Symbol;Acc:HGNC:28836],protein_coding,1,p36.11,1,25818640,25832942,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.14,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117643,MAN1C1,"mannosidase, alpha, class 1C, member 1 [Source:HGNC Symbol;Acc:HGNC:19080]",protein_coding,1,p36.11,1,25617468,25786207,"endurance, endurance","chronic, chronic","M & F, M",26 to 28; 50 to 60,23; 17,"RNA-seq, microarray",up,down,1.17; -1.68,0.04; <0.10,<0.01; 0.04,"Lindholm et al., 2014; Mukherjee et al., 2014"
ENSG00000117682,DHDDS,dehydrodolichyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:20603],protein_coding,1,p36.11,1,26432282,26471294,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.15,0.03,<0.01,"Lindholm et al., 2014"
ENSG00000117791,MARC2,mitochondrial amidoxime reducing component 2 [Source:HGNC Symbol;Acc:HGNC:26064],protein_coding,1,q41,1,220748225,220784815,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.17,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117859,OSBPL9,oxysterol binding protein-like 9 [Source:HGNC Symbol;Acc:HGNC:16386],protein_coding,1,p32.3,1,51577179,51798427,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.27,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117868,ESYT2,extended synaptotagmin-like protein 2 [Source:HGNC Symbol;Acc:HGNC:22211],protein_coding,7,q36.3,-1,158730995,158830253,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.11,0.01,<0.01,"Lindholm et al., 2014"
ENSG00000117984,CTSD,cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529],protein_coding,11,p15.5,-1,1752752,1763992,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.13,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000118007,STAG1,stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354],protein_coding,3,q22.3,-1,136336233,136752403,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.24,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118137,APOA1,apolipoprotein A-I [Source:HGNC Symbol;Acc:HGNC:600],protein_coding,11,q23.3,-1,116835751,116837950,,,,,,"genotyping, genotyping",,,,,,"Bray et al., 2009; Buela et al., 2010"
ENSG00000118162,KPTN,kaptin (actin binding protein) [Source:HGNC Symbol;Acc:HGNC:6404],protein_coding,19,q13.32,-1,47475144,47484268,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.24,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118194,TNNT2,troponin T type 2 (cardiac) [Source:HGNC Symbol;Acc:HGNC:11949],protein_coding,1,q32.1,-1,201359008,201377762,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.64,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118197,DDX59,DEAD (Asp-Glu-Ala-Asp) box polypeptide 59 [Source:HGNC Symbol;Acc:HGNC:25360],protein_coding,1,q32.1,-1,200623896,200669969,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.14,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000118200,CAMSAP2,"calmodulin regulated spectrin-associated protein family, member 2 [Source:HGNC Symbol;Acc:HGNC:29188]",protein_coding,1,q32.1,1,200739558,200860704,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.15,0.03,<0.01,"Lindholm et al., 2014"
ENSG00000118246,FASTKD2,FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160],protein_coding,2,q33.3,1,206765357,206792509,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.11,0.04,0.01,"Lindholm et al., 2014"
ENSG00000118257,NRP2,neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005],protein_coding,2,q33.3,1,205681990,205798133,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.83,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118260,CREB1,cAMP responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2345],protein_coding,2,q33.3,1,207529737,207603431,endurance,acute,,,,,up,down,,,," Egan & Zierath, 2013"
ENSG00000118292,C1orf54,chromosome 1 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26258],protein_coding,1,q21.2,1,150268200,150280916,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23,"microarray, RNA-Seq","up, up",,1.8; 1.46,0; <0.01,<0.01,"Timmons et al., 2010; Lindholm et al., 2014"
ENSG00000118298,CA14,carbonic anhydrase XIV [Source:HGNC Symbol;Acc:HGNC:1372],protein_coding,1,q21.2,1,150257159,150265078,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23,"microarray, RNA-Seq","up, up",,1.5; 1.31,3.2; 0.02,<0.01,"Timmons et al., 2010; Lindholm et al., 2014"
ENSG00000118412,CASP8AP2,caspase 8 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1510],protein_coding,6,q15,1,89829894,89874436,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.24,0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118454,ANKRD13C,ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374],protein_coding,1,p31.1,-1,70260588,70354734,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.14,0.03,<0.01,"Lindholm et al., 2014"
ENSG00000118473,SGIP1,SH3-domain GRB2-like (endophilin) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25412],protein_coding,1,p31.3,1,66533383,66748299,,,,,2750,genotyping,,,,,,"De Moor et al., 2009"
ENSG00000118482,PHF3,PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921],protein_coding,6,q12,1,63635820,63779336,endurance; resistance,chronic; acute,M & F; M,26 to 28; 20 to 29,23; 13,RNA-seq; microarray,,"down, down",-1.34,<0.01,<0.01,"Lindholm et al., 2014; Radom-Aizik et al., 2013"
ENSG00000118507,AKAP7,A kinase (PRKA) anchor protein 7 [Source:HGNC Symbol;Acc:HGNC:377],protein_coding,6,q23.2,1,131135666,131283535,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.16,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118508,RAB32,"RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]",protein_coding,6,q24.3,1,146543693,146554965,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.30,0.03,<0.01,"Lindholm et al., 2014"
ENSG00000118514,ALDH8A1,"aldehyde dehydrogenase 8 family, member A1 [Source:HGNC Symbol;Acc:HGNC:15471]",protein_coding,6,q23.3,-1,134917390,134950122,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.45,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118518,RNF146,ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336],protein_coding,6,q22.33,1,127266610,127288567,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.15,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118523,CTGF,connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500],protein_coding,6,q23.2,-1,131948176,131951373,"resistance, endurance","acute, chronic","M & F, M & F","23 to 25, 20 to 50","16, 514","microarray, microarray","up, up",,1.7; 3.19; 1.84; 2.85; 1.10,1.5,0.01; <0.01; <0.01; 0.61,"Liu et al., 2010; Timmons et al., 2010"
ENSG00000118526,TCF21,transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632],protein_coding,6,q23.2,1,133889138,133895553,"resistance, endurance",chronic,M,20 to 39,20,microarray,up,,1.89; 2.87,,0.01,"Stepto et al., 2009"
ENSG00000118564,FBXL5,F-box and leucine-rich repeat protein 5 [Source:HGNC Symbol;Acc:HGNC:13602],protein_coding,4,p15.32,-1,15604539,15681679,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.18,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118596,SLC16A7,"solute carrier family 16 (monocarboxylate transporter), member 7 [Source:HGNC Symbol;Acc:HGNC:10928]",protein_coding,12,q14.1,1,59596067,59789855,"resistance, endurance",chronic,M,20 to 39,20,microarray,up,,2.94; 1.11,,0.03,"Stepto et al., 2009"
ENSG00000118640,VAMP8,vesicle-associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647],protein_coding,2,p11.2,1,85561562,85582031,endurance,chronic,M & F,20 to 50,514,microarray,up,,1.5,0.6,,"Timmons et al., 2010"
ENSG00000118689,FOXO3,forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821],protein_coding,6,q21,1,108559835,108684774,"resistance, endurance; endurance","acute, chronic, chronic ",M & F; M & F,23 to 25; 26 to 28 ,16; 23,"microarray, RNA-Seq","up, up","down, down",-1.01; -1.78; -1.15; 1.21; -1.21,0.03,0.89; <0.01; 0.08; 0.22; <0.01,"Liu et al., 2010;  Egan & Zierath, 2013; Lindholm et al., 2014"
ENSG00000118707,TGIF2,TGFB-induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764],protein_coding,20,q11.23,1,36573488,36593950,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.33,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000118729,CASQ2,calsequestrin 2 (cardiac muscle) [Source:HGNC Symbol;Acc:HGNC:1513],protein_coding,1,p13.1,-1,115700007,115768781,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.28,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118849,RARRES1,retinoic acid receptor responder (tazarotene induced) 1 [Source:HGNC Symbol;Acc:HGNC:9867],protein_coding,3,q25.32,-1,158696892,158732696,"resistance, endurance",chronic,M,20 to 39,20,microarray,up,,1.43; 2.18,,0.05,"Stepto et al., 2009"
ENSG00000118855,MFSD1,major facilitator superfamily domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25874],protein_coding,3,q25.32,1,158732198,158829719,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.14,0.02,<0.01,"Lindholm et al., 2014"
ENSG00000118894,FAM86A,"family with sequence similarity 86, member A [Source:HGNC Symbol;Acc:HGNC:32221]",protein_coding,16,p13.3,-1,5084304,5097808,"resistance, endurance",chronic,M,20 to 39,20,microarray,,down,-1.98; -2.35,,0.01,"Stepto et al., 2009"
ENSG00000118939,UCHL3,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) [Source:HGNC Symbol;Acc:HGNC:12515],protein_coding,13,q22.2,1,75549480,75606020,"resistance, endurance; endurance","chronic, chronic",M; M & F,20 to 39;26 to 28,20;23,"microarray, RNA-Seq","up, up",,1.71; 2.19; 1.28,0.03,0.03;<0.01,"Stepto et al., 2009;Lindholm et al., 2014"
ENSG00000118946,PCDH17,protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267],protein_coding,13,q21.1,1,57631810,57729311,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514;23,"microarray, RNA-Seq","up, up",,2.6; 2.34,0;<0.01,<0.01,"Timmons et al., 2010;Lindholm et al., 2014"
ENSG00000118961,C2orf43,chromosome 2 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:26145],protein_coding,2,p24.1,-1,20684014,20823130,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.41,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000118985,ELL2,"elongation factor, RNA polymerase II, 2 [Source:HGNC Symbol;Acc:HGNC:17064]",protein_coding,5,q15,-1,95885098,95962071,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.35,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000119013,NDUFB3,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa [Source:HGNC Symbol;Acc:HGNC:7698]",protein_coding,2,q33.1,1,201071433,201085750,"resistance, endurance; endurance","chronic, chronic",M; M & F,20 to 39;26 to 28,20;23,"microarray, RNA-Seq","up, up",,2.42; 2.07; 1.23,<0.01,0.01;<0.01,"Stepto et al., 2009;Lindholm et al., 2014"
ENSG00000119048,UBE2B,ubiquitin-conjugating enzyme E2B [Source:HGNC Symbol;Acc:HGNC:12473],protein_coding,5,q31.1,1,134371179,134391992,resistance,acute,M & F,23 to 25,16,microarray,,down,-1.08; -1.31; -1.13; -1.09,,0.29; <0.01; 0.06; 0.33,"Liu et al., 2010"
ENSG00000119138,KLF9,Kruppel-like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123],protein_coding,9,q21.12,-1,70384597,70414624,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.24,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000119147,C2orf40,chromosome 2 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:24642],protein_coding,2,q12.2,1,106063246,106078159,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.29,0.03,<0.01,"Lindholm et al., 2014"
ENSG00000119314,PTBP3,polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253],protein_coding,9,q32,-1,112217716,112333667,"resistance, endurance",chronic,M,20 to 39,20,microarray,up,,2.01; 2.16,,0.05,"Stepto et al., 2009"
ENSG00000119335,SET,SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760],protein_coding,9,q34.11,1,128683424,128696400,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.12,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000119401,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,9,q33.1,1,116687302,116701300,Endurance,chronic,M,50 to 60,17,microarray,,down,-1.55,<0.10,0.03,"Mukherjee et al., 2014"
ENSG00000119414,PPP6C,"protein phosphatase 6, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]",protein_coding,9,q33.3,-1,125146573,125189939,endurance,chronic,M & F,26 to 28,23,RNA-seq,,down,-1.21,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000119421,NDUFA8,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa [Source:HGNC Symbol;Acc:HGNC:7692]",protein_coding,9,q33.2,-1,122144058,122159819,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.36,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000119487,MAPKAP1,mitogen-activated protein kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752],protein_coding,9,q33.3,-1,125437393,125707234,Endurance,chronic,M,50 to 60,17,microarray,,down,-1.88,<0.10,0.03,"Mukherjee et al., 2014"
ENSG00000119508,NR4A3,"nuclear receptor subfamily 4, group A, member 3 [Source:HGNC Symbol;Acc:HGNC:7982]",protein_coding,9,q31.1,1,99821855,99866891,resistance; endurance,"acute, chronic",M & F; M & F,23 to 25;26 to 28,16;23,"microarray, RNA-Seq",up,"down, down",13.38; 1.07; 62.41; -1.19; -1.85,<0.01,<0.01; 0.68; <0.01; 0.61;<0.01,"Liu et al., 2010;Lindholm et al., 2014"
ENSG00000119608,PROX2,prospero homeobox 2 [Source:HGNC Symbol;Acc:HGNC:26715],protein_coding,14,q24.3,-1,74852871,74871940,endurance,chronic,M & F,26 to 28,23,RNA-seq,up,,1.53,<0.01,<0.01,"Lindholm et al., 2014"
ENSG00000119630,PGF,placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893],protein_coding,14,q24.3,-1,74941834,74955784,endurance; endurance,"chronic, chronic",M & F; M & F,20 to 50; 26 e 28,514; 23,"microarray, RNA-Seq","up, up",,1.9; 1.49,2.3;<0.01,<0.01,"Timmons et al., 2010; Lindholm et al., 2014"
